2020-03-19 14:48:53.370 INFO  [main]org.springframework.web.context.ContextLoader.prepareWebApplicationContext:284 -Root WebApplicationContext: initialization completed in 1596 ms
2020-03-19 14:48:53.515 INFO  [main]c.a.d.s.boot.autoconfigure.DruidDataSourceAutoConfigure.dataSource:56 -Init DruidDataSource
2020-03-19 14:48:53.886 INFO  [main]com.alibaba.druid.pool.DruidDataSource.init:930 -{dataSource-1} inited
2020-03-19 14:48:55.232 INFO  [main]o.s.scheduling.concurrent.ThreadPoolTaskExecutor.initialize:171 -Initializing ExecutorService 'applicationTaskExecutor'
2020-03-19 14:48:55.556 INFO  [main]org.apache.coyote.http11.Http11NioProtocol.log:173 -Starting ProtocolHandler ["http-nio-1000"]
2020-03-19 14:48:55.576 INFO  [main]o.s.boot.web.embedded.tomcat.TomcatWebServer.start:202 -Tomcat started on port(s): 1000 (http) with context path ''
2020-03-19 14:48:55.579 INFO  [main]com.jg.blog.DemoApplication.logStarted:59 -Started DemoApplication in 4.601 seconds (JVM running for 6.246)
2020-03-19 14:49:41.039 INFO  [http-nio-1000-exec-1]o.a.catalina.core.ContainerBase.[Tomcat].[localhost].[/].log:173 -Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-03-19 14:49:41.039 INFO  [http-nio-1000-exec-1]org.springframework.web.servlet.DispatcherServlet.initServletBean:525 -Initializing Servlet 'dispatcherServlet'
2020-03-19 14:49:41.055 INFO  [http-nio-1000-exec-1]org.springframework.web.servlet.DispatcherServlet.initServletBean:547 -Completed initialization in 16 ms
2020-03-19 14:52:44.702 INFO  [main]com.jg.blog.DemoApplication.logStarting:50 -Starting DemoApplication on DESKTOP-BVT926S with PID 1396 (F:\javaBlog\blog\target\classes started by 76773 in F:\javaBlog\blog)
2020-03-19 14:52:44.706 INFO  [main]com.jg.blog.DemoApplication.logStartupProfileInfo:648 -No active profile set, falling back to default profiles: default
2020-03-19 14:52:45.984 INFO  [main]o.s.boot.web.embedded.tomcat.TomcatWebServer.initialize:90 -Tomcat initialized with port(s): 1000 (http)
2020-03-19 14:52:45.996 INFO  [main]org.apache.coyote.http11.Http11NioProtocol.log:173 -Initializing ProtocolHandler ["http-nio-1000"]
2020-03-19 14:52:46.004 INFO  [main]org.apache.catalina.core.StandardService.log:173 -Starting service [Tomcat]
2020-03-19 14:52:46.005 INFO  [main]org.apache.catalina.core.StandardEngine.log:173 -Starting Servlet engine: [Apache Tomcat/9.0.31]
2020-03-19 14:52:46.121 INFO  [main]o.a.catalina.core.ContainerBase.[Tomcat].[localhost].[/].log:173 -Initializing Spring embedded WebApplicationContext
2020-03-19 14:52:46.121 INFO  [main]org.springframework.web.context.ContextLoader.prepareWebApplicationContext:284 -Root WebApplicationContext: initialization completed in 1362 ms
2020-03-19 14:52:46.231 INFO  [main]c.a.d.s.boot.autoconfigure.DruidDataSourceAutoConfigure.dataSource:56 -Init DruidDataSource
2020-03-19 14:52:46.551 INFO  [main]com.alibaba.druid.pool.DruidDataSource.init:930 -{dataSource-1} inited
2020-03-19 14:52:47.938 INFO  [main]o.s.scheduling.concurrent.ThreadPoolTaskExecutor.initialize:171 -Initializing ExecutorService 'applicationTaskExecutor'
2020-03-19 14:52:48.260 INFO  [main]org.apache.coyote.http11.Http11NioProtocol.log:173 -Starting ProtocolHandler ["http-nio-1000"]
2020-03-19 14:52:48.281 INFO  [main]o.s.boot.web.embedded.tomcat.TomcatWebServer.start:202 -Tomcat started on port(s): 1000 (http) with context path ''
2020-03-19 14:52:48.283 INFO  [main]com.jg.blog.DemoApplication.logStarted:59 -Started DemoApplication in 4.249 seconds (JVM running for 5.802)
2020-03-19 14:53:29.081 INFO  [http-nio-1000-exec-1]o.a.catalina.core.ContainerBase.[Tomcat].[localhost].[/].log:173 -Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-03-19 14:53:29.082 INFO  [http-nio-1000-exec-1]org.springframework.web.servlet.DispatcherServlet.initServletBean:525 -Initializing Servlet 'dispatcherServlet'
2020-03-19 14:53:29.095 INFO  [http-nio-1000-exec-1]org.springframework.web.servlet.DispatcherServlet.initServletBean:547 -Completed initialization in 13 ms
2020-03-19 14:54:47.978 INFO  [main]com.jg.blog.DemoApplication.logStarting:50 -Starting DemoApplication on DESKTOP-BVT926S with PID 9908 (F:\javaBlog\blog\target\classes started by 76773 in F:\javaBlog\blog)
2020-03-19 14:54:47.981 INFO  [main]com.jg.blog.DemoApplication.logStartupProfileInfo:648 -No active profile set, falling back to default profiles: default
2020-03-19 14:54:49.841 INFO  [main]o.s.boot.web.embedded.tomcat.TomcatWebServer.initialize:90 -Tomcat initialized with port(s): 1000 (http)
2020-03-19 14:54:49.860 INFO  [main]org.apache.coyote.http11.Http11NioProtocol.log:173 -Initializing ProtocolHandler ["http-nio-1000"]
2020-03-19 14:54:49.876 INFO  [main]org.apache.catalina.core.StandardService.log:173 -Starting service [Tomcat]
2020-03-19 14:54:49.877 INFO  [main]org.apache.catalina.core.StandardEngine.log:173 -Starting Servlet engine: [Apache Tomcat/9.0.31]
2020-03-19 14:54:50.030 INFO  [main]o.a.catalina.core.ContainerBase.[Tomcat].[localhost].[/].log:173 -Initializing Spring embedded WebApplicationContext
2020-03-19 14:54:50.030 INFO  [main]org.springframework.web.context.ContextLoader.prepareWebApplicationContext:284 -Root WebApplicationContext: initialization completed in 1918 ms
2020-03-19 14:54:50.144 INFO  [main]c.a.d.s.boot.autoconfigure.DruidDataSourceAutoConfigure.dataSource:56 -Init DruidDataSource
2020-03-19 14:54:50.451 INFO  [main]com.alibaba.druid.pool.DruidDataSource.init:930 -{dataSource-1} inited
2020-03-19 14:54:51.849 INFO  [main]o.s.scheduling.concurrent.ThreadPoolTaskExecutor.initialize:171 -Initializing ExecutorService 'applicationTaskExecutor'
2020-03-19 14:54:52.164 INFO  [main]org.apache.coyote.http11.Http11NioProtocol.log:173 -Starting ProtocolHandler ["http-nio-1000"]
2020-03-19 14:54:52.183 INFO  [main]o.s.boot.web.embedded.tomcat.TomcatWebServer.start:202 -Tomcat started on port(s): 1000 (http) with context path ''
2020-03-19 14:54:52.186 INFO  [main]com.jg.blog.DemoApplication.logStarted:59 -Started DemoApplication in 4.702 seconds (JVM running for 6.22)
2020-03-19 14:55:02.823 INFO  [http-nio-1000-exec-1]o.a.catalina.core.ContainerBase.[Tomcat].[localhost].[/].log:173 -Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-03-19 14:55:02.823 INFO  [http-nio-1000-exec-1]org.springframework.web.servlet.DispatcherServlet.initServletBean:525 -Initializing Servlet 'dispatcherServlet'
2020-03-19 14:55:02.837 INFO  [http-nio-1000-exec-1]org.springframework.web.servlet.DispatcherServlet.initServletBean:547 -Completed initialization in 14 ms
2020-03-19 14:56:16.216 INFO  [main]com.jg.blog.DemoApplication.logStarting:50 -Starting DemoApplication on DESKTOP-BVT926S with PID 7892 (F:\javaBlog\blog\target\classes started by 76773 in F:\javaBlog\blog)
2020-03-19 14:56:16.220 INFO  [main]com.jg.blog.DemoApplication.logStartupProfileInfo:648 -No active profile set, falling back to default profiles: default
2020-03-19 14:56:17.665 INFO  [main]o.s.boot.web.embedded.tomcat.TomcatWebServer.initialize:90 -Tomcat initialized with port(s): 1000 (http)
2020-03-19 14:56:17.678 INFO  [main]org.apache.coyote.http11.Http11NioProtocol.log:173 -Initializing ProtocolHandler ["http-nio-1000"]
2020-03-19 14:56:17.685 INFO  [main]org.apache.catalina.core.StandardService.log:173 -Starting service [Tomcat]
2020-03-19 14:56:17.686 INFO  [main]org.apache.catalina.core.StandardEngine.log:173 -Starting Servlet engine: [Apache Tomcat/9.0.31]
2020-03-19 14:56:17.801 INFO  [main]o.a.catalina.core.ContainerBase.[Tomcat].[localhost].[/].log:173 -Initializing Spring embedded WebApplicationContext
2020-03-19 14:56:17.802 INFO  [main]org.springframework.web.context.ContextLoader.prepareWebApplicationContext:284 -Root WebApplicationContext: initialization completed in 1479 ms
2020-03-19 14:56:17.925 INFO  [main]c.a.d.s.boot.autoconfigure.DruidDataSourceAutoConfigure.dataSource:56 -Init DruidDataSource
2020-03-19 14:56:18.171 INFO  [main]com.alibaba.druid.pool.DruidDataSource.init:930 -{dataSource-1} inited
2020-03-19 14:56:19.712 INFO  [main]o.s.scheduling.concurrent.ThreadPoolTaskExecutor.initialize:171 -Initializing ExecutorService 'applicationTaskExecutor'
2020-03-19 14:56:20.059 INFO  [main]org.apache.coyote.http11.Http11NioProtocol.log:173 -Starting ProtocolHandler ["http-nio-1000"]
2020-03-19 14:56:20.079 INFO  [main]o.s.boot.web.embedded.tomcat.TomcatWebServer.start:202 -Tomcat started on port(s): 1000 (http) with context path ''
2020-03-19 14:56:20.082 INFO  [main]com.jg.blog.DemoApplication.logStarted:59 -Started DemoApplication in 4.345 seconds (JVM running for 5.847)
2020-03-19 14:57:12.079 INFO  [main]com.jg.blog.DemoApplication.logStarting:50 -Starting DemoApplication on DESKTOP-BVT926S with PID 4464 (F:\javaBlog\blog\target\classes started by 76773 in F:\javaBlog\blog)
2020-03-19 14:57:12.163 INFO  [main]com.jg.blog.DemoApplication.logStartupProfileInfo:648 -No active profile set, falling back to default profiles: default
2020-03-19 14:57:13.517 INFO  [main]o.s.boot.web.embedded.tomcat.TomcatWebServer.initialize:90 -Tomcat initialized with port(s): 1000 (http)
2020-03-19 14:57:13.530 INFO  [main]org.apache.coyote.http11.Http11NioProtocol.log:173 -Initializing ProtocolHandler ["http-nio-1000"]
2020-03-19 14:57:13.538 INFO  [main]org.apache.catalina.core.StandardService.log:173 -Starting service [Tomcat]
2020-03-19 14:57:13.539 INFO  [main]org.apache.catalina.core.StandardEngine.log:173 -Starting Servlet engine: [Apache Tomcat/9.0.31]
